eth.src,eth.dst,frame.len,time_interval,time_increment,label
1,0,1294,0.0,0.326882,3
0,1,94,8.4e-05,0.326966,3
1,0,1294,0.000767,0.327733,3
1,0,1294,0.0,0.327733,3
1,0,1294,0.0,0.327733,3
1,0,1294,0.0,0.327733,3
1,0,631,0.0,0.327733,3
0,1,94,9.4e-05,0.327827,3
0,1,86,7.8e-05,0.327905,3
0,1,74,4.6e-05,0.327951,3
0,1,74,2.1e-05,0.327972,3
0,1,141,0.001891,0.329863,3
0,1,146,0.001092,0.330955,3
0,1,150,0.000323,0.331278,3
0,1,155,4.8e-05,0.331326,3
0,1,151,2.5e-05,0.331351,3
0,1,147,0.000184,0.331535,3
0,1,157,3.5e-05,0.33157,3
0,1,151,3.7e-05,0.331607,3
0,1,284,0.000119,0.331726,3
1,0,74,0.012385,0.344111,3
1,0,74,0.000351,0.344462,3
1,0,74,0.0,0.344462,3
1,0,74,0.0,0.344462,3
1,0,74,0.0,0.344462,3
1,0,74,0.0,0.344462,3
1,0,74,0.0,0.344462,3
1,0,74,0.0,0.344462,3
1,0,512,0.016878,0.36134,3
0,1,74,0.039378,0.400718,3
1,0,1294,0.096011,0.496729,3
0,1,74,0.000131,0.49686,3
1,0,1294,0.016495,0.513355,3
0,1,74,4.3e-05,0.513398,3
1,0,1294,0.001009,0.514407,3
1,0,1294,0.0,0.514407,3
1,0,1294,0.0,0.514407,3
1,0,1294,0.0,0.514407,3
1,0,1294,0.0,0.514407,3
1,0,1294,0.0,0.514407,3
1,0,1294,0.0,0.514407,3
1,0,1294,0.0,0.514407,3
1,0,1294,0.0,0.514407,3
1,0,1294,0.0,0.514407,3
1,0,1294,0.0,0.514407,3
1,0,1294,0.0,0.514407,3
0,1,74,5.5e-05,0.514462,3
0,1,74,5.4e-05,0.514516,3
1,0,1294,0.012771,0.527287,3
1,0,1294,0.018746,0.546033,3
1,0,1294,0.0,0.546033,3
1,0,1294,0.0,0.546033,3
1,0,1294,0.0,0.546033,3
0,1,74,6.9e-05,0.546102,3
0,1,74,4.8e-05,0.54615,3
1,0,1294,0.001366,0.547516,3
1,0,1294,0.0,0.547516,3
1,0,1294,0.0,0.547516,3
1,0,1294,0.0,0.547516,3
1,0,1294,0.0,0.547516,3
1,0,1294,0.0,0.547516,3
1,0,1294,0.0,0.547516,3
1,0,1294,0.0,0.547516,3
1,0,1294,0.0,0.547516,3
1,0,1294,0.0,0.547516,3
0,1,74,6.9e-05,0.547585,3
1,0,1294,0.010054,0.557639,3
0,1,74,4.1e-05,0.55768,3
1,0,1294,0.011855,0.569535,3
0,1,74,4.3e-05,0.569578,3
1,0,1294,0.018081,0.587659,3
0,1,74,4.9e-05,0.587708,3
1,0,1294,0.011714,0.599422,3
0,1,74,7.1e-05,0.599493,3
1,0,1294,0.010173,0.609666,3
0,1,74,6.6e-05,0.609732,3
1,0,1294,0.245551,0.855283,3
0,1,74,6.7e-05,0.85535,3
1,0,1294,0.011628,0.866978,3
1,0,1294,0.0,0.866978,3
0,1,74,7.6e-05,0.867054,3
1,0,1294,0.000335,0.867389,3
1,0,1294,0.0,0.867389,3
1,0,1294,0.0,0.867389,3
1,0,1294,0.0,0.867389,3
1,0,1294,0.0,0.867389,3
1,0,1294,0.0,0.867389,3
1,0,1294,0.0,0.867389,3
1,0,1294,0.0,0.867389,3
1,0,1294,0.0,0.867389,3
1,0,1294,0.0,0.867389,3
0,1,74,7.4e-05,0.867463,3
1,0,1294,0.011207,0.87867,3
1,0,1294,0.0,0.87867,3
0,1,74,5.3e-05,0.878723,3
1,0,1294,0.000457,0.87918,3
1,0,1294,0.0,0.87918,3
1,0,1294,0.0,0.87918,3
1,0,1294,0.0,0.87918,3
1,0,1294,0.0,0.87918,3
1,0,1294,0.0,0.87918,3
0,1,74,4.6e-05,0.879226,3
1,0,1294,0.001292,0.880518,3
1,0,1294,0.0,0.880518,3
1,0,1294,0.0,0.880518,3
1,0,1294,0.0,0.880518,3
1,0,1294,0.0,0.880518,3
1,0,1294,0.0,0.880518,3
0,1,74,3.5e-05,0.880553,3
1,0,1294,0.018172,0.898725,3
1,0,1294,0.0,0.898725,3
1,0,1294,0.0,0.898725,3
1,0,1294,0.0,0.898725,3
0,1,74,6e-05,0.898785,3
1,0,1294,0.00059,0.899375,3
1,0,1294,0.0,0.899375,3
1,0,1294,0.0,0.899375,3
1,0,1294,0.0,0.899375,3
1,0,1294,0.0,0.899375,3
1,0,1294,0.0,0.899375,3
1,0,1294,0.0,0.899375,3
1,0,1294,0.0,0.899375,3
1,0,1294,0.0,0.899375,3
1,0,1294,0.0,0.899375,3
1,0,1294,0.0,0.899375,3
1,0,1294,0.0,0.899375,3
1,0,1294,0.0,0.899375,3
0,1,74,6.1e-05,0.899436,3
1,0,1294,0.008513,0.907949,3
0,1,74,3.1e-05,0.90798,3
1,0,1294,0.012699,0.920679,3
0,1,74,3.6e-05,0.920715,3
1,0,1294,0.002584,0.923299,3
0,1,74,3.9e-05,0.923338,3
1,0,1294,0.01226,0.935598,3
0,1,74,5.9e-05,0.935657,3
1,0,1294,0.017622,0.953279,3
0,1,74,6.6e-05,0.953345,3
1,0,1294,0.016992,0.970337,3
1,0,1294,0.0,0.970337,3
0,1,74,6.6e-05,0.970403,3
1,0,1294,0.000477,0.97088,3
1,0,1294,0.0,0.97088,3
1,0,1294,0.0,0.97088,3
1,0,1294,0.0,0.97088,3
0,1,74,4e-05,0.97092,3
1,0,1294,0.000771,0.971691,3
1,0,1294,0.0,0.971691,3
1,0,1294,0.0,0.971691,3
1,0,1294,0.0,0.971691,3
0,1,74,4e-05,0.971731,3
1,0,1294,0.017345,0.989076,3
0,1,74,6.2e-05,0.989138,3
1,0,1294,0.005907,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
1,0,1294,0.0,0.995045,3
0,1,74,0.000106,0.995151,3
1,0,1294,0.023092,1.018243,3
0,1,74,6.3e-05,1.018306,3
1,0,1294,0.001288,1.019594,3
0,1,74,4.3e-05,1.019637,3
1,0,1294,0.234958,1.254595,3
0,1,74,0.000118,1.254713,3
1,0,1294,0.010572,1.265285,3
0,1,74,9.7e-05,1.265382,3
1,0,1294,0.023944,1.289326,3
1,0,1294,0.0,1.289326,3
1,0,1294,0.0,1.289326,3
1,0,1294,0.0,1.289326,3
0,1,74,6.9e-05,1.289395,3
1,0,1294,0.000872,1.290267,3
1,0,1294,0.0,1.290267,3
1,0,1294,0.0,1.290267,3
1,0,1294,0.0,1.290267,3
1,0,1294,0.0,1.290267,3
1,0,1294,0.0,1.290267,3
1,0,1294,0.0,1.290267,3
1,0,1294,0.0,1.290267,3
0,1,74,9.1e-05,1.290358,3
1,0,1294,0.011648,1.302006,3
0,1,74,0.000338,1.302344,3
1,0,1294,0.00024,1.302584,3
1,0,1294,0.0,1.302584,3
1,0,1294,0.0,1.302584,3
1,0,1294,0.0,1.302584,3
1,0,1294,0.0,1.302584,3
1,0,1294,0.0,1.302584,3
1,0,1294,0.0,1.302584,3
0,1,74,4.3e-05,1.302627,3
1,0,1294,0.017656,1.320283,3
1,0,1294,0.0,1.320283,3
1,0,1294,0.0,1.320283,3
1,0,1294,0.0,1.320283,3
0,1,74,6.1e-05,1.320344,3
1,0,1294,0.026101,1.346445,3
0,1,74,8e-05,1.346525,3
1,0,1294,0.008744,1.355269,3
0,1,74,0.000108,1.355377,3
1,0,1294,0.009997,1.365374,3
0,1,74,5.5e-05,1.365429,3
1,0,1294,0.000279,1.365708,3
1,0,1294,0.0,1.365708,3
1,0,1294,0.0,1.365708,3
1,0,1294,0.0,1.365708,3
1,0,1294,0.0,1.365708,3
0,1,74,3.8e-05,1.365746,3
1,0,1294,0.009639,1.375385,3
1,0,1294,0.0,1.375385,3
0,1,74,6.5e-05,1.37545,3
0,1,74,4.2e-05,1.375492,3
1,0,1294,0.005869,1.381361,3
0,1,74,3.9e-05,1.3814,3
1,0,1294,0.000475,1.381875,3
1,0,1294,0.0,1.381875,3
0,1,74,5.7e-05,1.381932,3
1,0,1294,0.015476,1.397408,3
0,1,74,5.5e-05,1.397463,3
1,0,1294,0.000246,1.397709,3
1,0,1294,0.0,1.397709,3
1,0,1294,0.0,1.397709,3
1,0,1294,0.0,1.397709,3
1,0,1294,0.0,1.397709,3
1,0,1294,0.0,1.397709,3
0,1,74,4.4e-05,1.397753,3
1,0,1294,0.000855,1.398608,3
1,0,1294,0.0,1.398608,3
1,0,1294,0.0,1.398608,3
1,0,1294,0.0,1.398608,3
1,0,1294,0.0,1.398608,3
0,1,74,6.9e-05,1.398677,3
1,0,1294,0.012642,1.411319,3
0,1,74,5.5e-05,1.411374,3
1,0,1294,0.000169,1.411543,3
1,0,1294,0.0,1.411543,3
1,0,1294,0.0,1.411543,3
0,1,74,4.5e-05,1.411588,3
1,0,1294,0.000987,1.412575,3
1,0,1294,0.0,1.412575,3
1,0,1294,0.0,1.412575,3
1,0,1294,0.0,1.412575,3
1,0,1294,0.0,1.412575,3
1,0,1294,0.0,1.412575,3
1,0,1294,0.0,1.412575,3
1,0,1294,0.0,1.412575,3
1,0,1294,0.0,1.412575,3
1,0,1294,0.0,1.412575,3
0,1,74,7.8e-05,1.412653,3
0,1,434,0.007094,1.419747,3
1,0,1294,0.001636,1.421383,3
0,1,74,0.000205,1.421588,3
1,0,1294,0.000229,1.421817,3
1,0,1294,0.0,1.421817,3
0,1,74,0.000101,1.421918,3
1,0,1294,0.002163,1.424081,3
1,0,1294,0.0,1.424081,3
1,0,1294,0.0,1.424081,3
1,0,1294,0.0,1.424081,3
1,0,1294,0.0,1.424081,3
1,0,1294,0.0,1.424081,3
1,0,1294,0.0,1.424081,3
1,0,1294,0.0,1.424081,3
1,0,1294,0.0,1.424081,3
0,1,74,7.8e-05,1.424159,3
1,0,1294,0.016016,1.440175,3
1,0,1294,0.0,1.440175,3
1,0,1294,0.0,1.440175,3
1,0,1294,0.0,1.440175,3
1,0,1294,0.0,1.440175,3
0,1,74,4.9e-05,1.440224,3
1,0,1294,0.014876,1.4551,3
1,0,1294,0.0,1.4551,3
1,0,1294,0.0,1.4551,3
1,0,1294,0.0,1.4551,3
1,0,1294,0.0,1.4551,3
1,0,1294,0.0,1.4551,3
1,0,534,0.0,1.4551,3
1,0,1294,0.0,1.4551,3
0,1,74,7.4e-05,1.455174,3
0,1,74,3.8e-05,1.455212,3
1,0,1294,0.010239,1.465451,3
0,1,74,5.7e-05,1.465508,3
1,0,1294,0.011536,1.477044,3
0,1,74,0.000118,1.477162,3
0,1,74,0.024913,1.502075,3
1,0,1294,0.209004,1.711079,3
0,1,74,9.3e-05,1.711172,3
1,0,1294,0.01083,1.722002,3
1,0,1294,0.0,1.722002,3
0,1,74,8.8e-05,1.72209,3
1,0,1294,0.000611,1.722701,3
1,0,1294,0.0,1.722701,3
1,0,1294,0.0,1.722701,3
1,0,1294,0.0,1.722701,3
0,1,74,0.00012,1.722821,3
1,0,1294,0.00088,1.723701,3
1,0,1294,0.010171,1.733872,3
0,1,74,0.000154,1.734026,3
1,0,1294,0.000355,1.734381,3
1,0,1294,0.0,1.734381,3
1,0,1294,0.0,1.734381,3
1,0,1294,0.0,1.734381,3
0,1,74,0.000131,1.734512,3
1,0,1294,0.024049,1.758561,3
1,0,1294,0.0,1.758561,3
1,0,1294,0.0,1.758561,3
1,0,1294,0.0,1.758561,3
1,0,1294,0.0,1.758561,3
0,1,74,9.8e-05,1.758659,3
1,0,1294,0.000234,1.758893,3
0,1,74,4.4e-05,1.758937,3
1,0,1294,0.000127,1.759064,3
1,0,1294,0.0,1.759064,3
1,0,1294,0.0,1.759064,3
1,0,1294,0.0,1.759064,3
1,0,1294,0.0,1.759064,3
1,0,1294,0.0,1.759064,3
1,0,1294,0.0,1.759064,3
0,1,74,7.5e-05,1.759139,3
1,0,1294,0.010981,1.77012,3
0,1,74,5.6e-05,1.770176,3
1,0,1294,0.004606,1.774782,3
0,1,74,5.5e-05,1.774837,3
1,0,1294,0.006969,1.781806,3
0,1,74,0.000138,1.781944,3
1,0,1294,0.011675,1.793619,3
1,0,1294,0.0,1.793619,3
0,1,74,8.7e-05,1.793706,3
1,0,1294,0.000194,1.7939,3
1,0,1294,0.002465,1.796365,3
1,0,1294,0.0,1.796365,3
1,0,1294,0.0,1.796365,3
1,0,1294,0.0,1.796365,3
1,0,1294,0.0,1.796365,3
1,0,1294,0.0,1.796365,3
0,1,74,9.4e-05,1.796459,3
1,0,1294,0.007356,1.803815,3
0,1,74,5.2e-05,1.803867,3
1,0,1294,0.000532,1.804399,3
1,0,1294,0.0,1.804399,3
1,0,1294,0.0,1.804399,3
1,0,1294,0.0,1.804399,3
1,0,1294,0.0,1.804399,3
1,0,1294,0.0,1.804399,3
0,1,74,5.1e-05,1.80445,3
1,0,1294,0.001,1.80545,3
1,0,1294,0.0,1.80545,3
1,0,1294,0.0,1.80545,3
1,0,1294,0.0,1.80545,3
1,0,1294,0.0,1.80545,3
1,0,1294,0.0,1.80545,3
1,0,1294,0.0,1.80545,3
0,1,74,7.1e-05,1.805521,3
1,0,1294,0.007985,1.813506,3
0,1,74,6.3e-05,1.813569,3
1,0,1294,0.000148,1.813717,3
1,0,1294,0.01662,1.830337,3
1,0,1294,0.0,1.830337,3
1,0,1294,0.0,1.830337,3
1,0,1294,0.0,1.830337,3
0,1,74,9.5e-05,1.830432,3
1,0,1294,0.000411,1.830843,3
1,0,1294,0.0,1.830843,3
1,0,1294,0.0,1.830843,3
1,0,1294,0.0,1.830843,3
1,0,1294,0.0,1.830843,3
1,0,1294,0.0,1.830843,3
0,1,74,7.3e-05,1.830916,3
1,0,1294,0.014208,1.845124,3
1,0,1294,0.0,1.845124,3
0,1,74,7e-05,1.845194,3
1,0,1294,0.018778,1.863972,3
0,1,74,7.2e-05,1.864044,3
1,0,1294,0.009594,1.873638,3
0,1,74,4.7e-05,1.873685,3
1,0,1294,0.010324,1.884009,3
0,1,74,8e-05,1.884089,3
1,0,1294,0.010574,1.894663,3
1,0,1294,0.0,1.894663,3
0,1,74,0.000107,1.89477,3
1,0,1294,0.000128,1.894898,3
1,0,1294,0.0,1.894898,3
1,0,1294,0.0,1.894898,3
0,1,74,4.1e-05,1.894939,3
1,0,1294,0.011158,1.906097,3
1,0,1294,0.000659,1.906756,3
1,0,1294,0.0,1.906756,3
1,0,1294,0.0,1.906756,3
1,0,1294,0.0,1.906756,3
1,0,1294,0.0,1.906756,3
1,0,1294,0.0,1.906756,3
1,0,1294,0.0,1.906756,3
1,0,1294,0.0,1.906756,3
1,0,1294,0.0,1.906756,3
1,0,1294,0.0,1.906756,3
0,1,74,5.6e-05,1.906812,3
1,0,1294,8.7e-05,1.906899,3
1,0,1294,0.0,1.906899,3
1,0,1294,0.0,1.906899,3
0,1,74,7e-05,1.906969,3
1,0,1294,0.01894,1.925909,3
1,0,1294,0.000226,1.926135,3
0,1,74,2.4e-05,1.926159,3
1,0,1294,0.000554,1.926713,3
1,0,1294,0.0,1.926713,3
1,0,1294,0.0,1.926713,3
1,0,1294,0.0,1.926713,3
0,1,74,6.1e-05,1.926774,3
1,0,1294,0.020014,1.946788,3
1,0,1294,0.0,1.946788,3
1,0,1294,0.0,1.946788,3
1,0,1294,0.0,1.946788,3
1,0,1294,0.0,1.946788,3
1,0,1294,0.0,1.946788,3
1,0,1294,0.0,1.946788,3
1,0,1294,0.0,1.946788,3
1,0,1294,0.0,1.946788,3
1,0,1294,0.0,1.946788,3
1,0,1294,0.0,1.946788,3
1,0,1294,0.0,1.946788,3
0,1,74,7.3e-05,1.946861,3
1,0,1294,0.01106,1.957921,3
0,1,74,4.2e-05,1.957963,3
1,0,1294,0.009842,1.967805,3
0,1,74,6.3e-05,1.967868,3
1,0,1294,0.010561,1.978429,3
0,1,74,0.000108,1.978537,3
1,0,1294,0.009516,1.988053,3
0,1,74,0.00013,1.988183,3
1,0,1294,0.010092,1.998275,3
1,0,1294,0.000505,1.99878,3
0,1,74,3.2e-05,1.998812,3
1,0,1294,0.000488,1.9993,3
1,0,1294,0.0,1.9993,3
1,0,1294,0.0,1.9993,3
1,0,1294,0.0,1.9993,3
1,0,1294,0.0,1.9993,3
1,0,1294,0.0,1.9993,3
1,0,1294,0.0,1.9993,3
0,1,74,4.9e-05,1.999349,3
1,0,1294,0.010783,2.010132,3
0,1,74,7e-05,2.010202,3
1,0,1294,0.000218,2.01042,3
1,0,1294,0.0,2.01042,3
0,1,74,3.5e-05,2.010455,3
1,0,1294,0.017763,2.028218,3
1,0,1294,0.0,2.028218,3
1,0,1294,0.0,2.028218,3
1,0,1294,0.0,2.028218,3
0,1,74,5.9e-05,2.028277,3
1,0,1294,0.001562,2.029839,3
1,0,1294,0.0,2.029839,3
1,0,1294,0.0,2.029839,3
1,0,1294,0.0,2.029839,3
1,0,1294,0.0,2.029839,3
1,0,1294,0.0,2.029839,3
1,0,1294,0.0,2.029839,3
1,0,1294,0.0,2.029839,3
0,1,74,7.6e-05,2.029915,3
1,0,1294,0.008093,2.038008,3
0,1,74,4.7e-05,2.038055,3
1,0,1294,0.002058,2.040113,3
0,1,74,6.9e-05,2.040182,3
1,0,1294,0.007847,2.048029,3
0,1,74,3.5e-05,2.048064,3
1,0,1294,0.010539,2.058603,3
0,1,74,6.2e-05,2.058665,3
1,0,1294,0.010668,2.069333,3
1,0,1294,0.0,2.069333,3
0,1,74,5.9e-05,2.069392,3
1,0,1294,0.000759,2.070151,3
1,0,1294,0.0,2.070151,3
1,0,1294,0.0,2.070151,3
0,1,74,5.2e-05,2.070203,3
1,0,1294,0.000438,2.070641,3
1,0,1294,0.0,2.070641,3
1,0,1294,0.0,2.070641,3
1,0,1294,0.0,2.070641,3
0,1,74,3.7e-05,2.070678,3
0,1,169,0.00616,2.076838,3
1,0,1294,0.002911,2.079749,3
1,0,1294,0.0,2.079749,3
0,1,74,5.7e-05,2.079806,3
1,0,1294,0.000265,2.080071,3
1,0,1294,0.0,2.080071,3
1,0,1294,0.0,2.080071,3
1,0,1294,0.0,2.080071,3
0,1,74,4.9e-05,2.08012,3
1,0,1294,0.005596,2.085716,3
0,1,74,5.8e-05,2.085774,3
1,0,1294,0.000282,2.086056,3
1,0,1294,0.000703,2.086759,3
1,0,1294,0.0,2.086759,3
1,0,1294,0.0,2.086759,3
1,0,1294,0.0,2.086759,3
1,0,1294,0.0,2.086759,3
1,0,1294,0.0,2.086759,3
0,1,74,5.8e-05,2.086817,3
1,0,1294,0.003839,2.090656,3
1,0,1294,0.0,2.090656,3
0,1,74,3.2e-05,2.090688,3
1,0,1294,0.00032,2.091008,3
1,0,1294,0.0,2.091008,3
1,0,425,0.0,2.091008,3
0,1,74,2.2e-05,2.09103,3
0,1,141,0.00369,2.09472,3
1,0,1294,0.009947,2.104667,3
1,0,176,0.0,2.104667,3
0,1,74,8.1e-05,2.104748,3
1,0,1294,0.000336,2.105084,3
1,0,1294,0.0,2.105084,3
0,1,74,3.6e-05,2.10512,3
1,0,1294,0.001264,2.106384,3
1,0,380,0.0,2.106384,3
0,1,74,4.7e-05,2.106431,3
1,0,74,0.003264,2.109695,3
1,0,1138,0.002874,2.112569,3
0,1,92,0.001373,2.113942,3
0,1,92,0.000185,2.114127,3
0,1,92,0.000152,2.114279,3
0,1,104,0.002068,2.116347,3
0,1,104,0.000232,2.116579,3
0,1,104,0.000152,2.116731,3
1,0,1294,0.007427,2.124158,3
1,0,1294,0.0,2.124158,3
0,1,74,7.5e-05,2.124233,3
0,1,168,0.00037,2.124603,3
1,0,349,0.000505,2.125108,3
0,1,246,0.000703,2.125811,3
1,0,163,0.000621,2.126432,3
0,1,236,0.004742,2.131174,3
0,1,418,6.9e-05,2.131243,3
1,0,163,0.001527,2.13277,3
0,1,172,0.01638,2.14915,3
0,1,162,0.003127,2.152277,3
0,1,110,0.000146,2.152423,3
0,1,146,0.003885,2.156308,3
1,0,1294,9.9e-05,2.156407,3
1,0,176,0.0,2.156407,3
1,0,1294,0.0,2.156407,3
1,0,176,0.0,2.156407,3
1,0,171,0.0,2.156407,3
0,1,74,6.2e-05,2.156469,3
1,0,74,0.00026,2.156729,3
1,0,189,0.000819,2.157548,3
1,0,226,0.000334,2.157882,3
1,0,124,0.0,2.157882,3
0,1,111,0.000216,2.158098,3
0,1,111,0.000214,2.158312,3
0,1,111,0.000139,2.158451,3
0,1,66,0.000304,2.158755,3
0,1,362,0.00274,2.161495,3
0,1,165,0.000136,2.161631,3
1,0,1294,0.000941,2.162572,3
1,0,176,0.000392,2.162964,3
1,0,852,0.0,2.162964,3
0,1,74,3.1e-05,2.162995,3
0,1,187,0.001055,2.16405,3
0,1,159,5.3e-05,2.164103,3
0,1,158,0.000341,2.164444,3
0,1,158,0.000106,2.16455,3
0,1,930,0.00115,2.1657,3
0,1,744,0.000173,2.165873,3
1,0,74,0.000413,2.166286,3
1,0,1294,0.002531,2.168817,3
1,0,176,0.0,2.168817,3
0,1,74,9.2e-05,2.168909,3
1,0,1294,0.000414,2.169323,3
1,0,176,0.0,2.169323,3
1,0,721,0.0,2.169323,3
0,1,74,7.3e-05,2.169396,3
0,1,104,0.000774,2.17017,3
0,1,104,0.000253,2.170423,3
0,1,104,0.000163,2.170586,3
1,0,1294,0.000928,2.171514,3
0,1,74,6.4e-05,2.171578,3
1,0,176,0.000736,2.172314,3
1,0,143,0.0,2.172314,3
0,1,74,4.8e-05,2.172362,3
1,0,601,0.000321,2.172683,3
1,0,175,0.0,2.172683,3
0,1,74,6.3e-05,2.172746,3
1,0,1294,0.001238,2.173984,3
1,0,176,0.0,2.173984,3
1,0,1294,0.0,2.173984,3
1,0,223,0.0,2.173984,3
1,0,176,0.0,2.173984,3
1,0,790,0.0,2.173984,3
0,1,74,8.2e-05,2.174066,3
0,1,74,9.2e-05,2.174158,3
1,0,66,4.6e-05,2.174204,3
0,1,54,6.4e-05,2.174268,3
0,1,571,0.000411,2.174679,3
1,0,168,0.004676,2.179355,3
0,1,86,0.000824,2.180179,3
0,1,157,0.000528,2.180707,3
0,1,149,7e-05,2.180777,3
0,1,160,0.000324,2.181101,3
0,1,149,0.000206,2.181307,3
1,0,1294,5.9e-05,2.181366,3
0,1,192,6.2e-05,2.181428,3
1,0,176,0.000263,2.181691,3
0,1,733,0.000533,2.182224,3
0,1,731,0.000335,2.182559,3
1,0,1294,0.0009,2.183459,3
1,0,1294,0.0,2.183459,3
1,0,1294,0.0,2.183459,3
1,0,1294,0.0,2.183459,3
1,0,1294,0.0,2.183459,3
1,0,1294,0.0,2.183459,3
0,1,74,9e-05,2.183549,3
0,1,93,0.000492,2.184041,3
0,1,93,0.000265,2.184306,3
1,0,1294,0.000105,2.184411,3
1,0,1294,0.0,2.184411,3
1,0,1294,0.0,2.184411,3
1,0,1294,0.0,2.184411,3
1,0,1294,0.0,2.184411,3
1,0,74,0.0,2.184411,3
1,0,1294,0.0,2.184411,3
1,0,1294,0.0,2.184411,3
0,1,93,0.0001,2.184511,3
0,1,74,1e-06,2.184512,3
0,1,166,0.007999,2.192511,3
0,1,105,0.000164,2.192675,3
0,1,1402,5.3e-05,2.192728,3
0,1,792,0.001989,2.194717,3
0,1,180,0.007588,2.202305,3
1,0,1294,0.006793,2.209098,3
1,0,1294,0.0,2.209098,3
1,0,1294,0.0,2.209098,3
0,1,74,0.000111,2.209209,3
1,0,1294,0.000378,2.209587,3
1,0,1294,0.0,2.209587,3
1,0,1294,0.0,2.209587,3
1,0,1294,0.0,2.209587,3
1,0,1294,0.0,2.209587,3
1,0,1294,0.0,2.209587,3
1,0,1294,0.0,2.209587,3
1,0,1294,0.0,2.209587,3
1,0,1294,0.0,2.209587,3
1,0,1294,0.0,2.209587,3
0,1,74,5.7e-05,2.209644,3
1,0,1294,9.4e-05,2.209738,3
1,0,1294,0.0,2.209738,3
0,1,74,2.4e-05,2.209762,3
1,0,185,0.000844,2.210606,3
1,0,60,0.001092,2.211698,3
1,0,1514,0.000472,2.21217,3
1,0,1514,0.0,2.21217,3
0,1,54,0.000136,2.212306,3
1,0,1230,0.000153,2.212459,3
1,0,74,0.011155,2.223614,3
1,0,511,0.0,2.223614,3
1,0,1294,0.0,2.223614,3
0,1,74,7.5e-05,2.223689,3
1,0,1294,0.000443,2.224132,3
1,0,1294,0.0,2.224132,3
1,0,1294,0.0,2.224132,3
1,0,1294,0.0,2.224132,3
1,0,1294,0.0,2.224132,3
1,0,1294,0.0,2.224132,3
1,0,1294,0.0,2.224132,3
1,0,1294,0.0,2.224132,3
0,1,74,4.1e-05,2.224173,3
1,0,165,0.000878,2.225051,3
1,0,1067,0.000311,2.225362,3
0,1,54,2.2e-05,2.225384,3
0,1,134,0.001266,2.22665,3
0,1,146,0.000117,2.226767,3
0,1,495,8.2e-05,2.226849,3
1,0,1294,0.013185,2.240034,3
1,0,1294,0.0,2.240034,3
1,0,1294,0.0,2.240034,3
1,0,1294,0.0,2.240034,3
1,0,1294,0.0,2.240034,3
0,1,74,4.6e-05,2.24008,3
1,0,511,0.000341,2.240421,3
0,1,74,3.1e-05,2.240452,3
1,0,1294,0.000257,2.240709,3
1,0,176,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,176,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
1,0,1294,0.0,2.240709,3
0,1,74,0.000105,2.240814,3
0,1,74,1.3e-05,2.240827,3
1,0,105,0.001002,2.241829,3
1,0,74,0.000378,2.242207,3
1,0,462,0.0,2.242207,3
0,1,74,4.5e-05,2.242252,3
1,0,60,0.000291,2.242543,3
1,0,168,0.00011,2.242653,3
1,0,60,0.000849,2.243502,3
1,0,60,0.0,2.243502,3
1,0,325,0.0,2.243502,3
1,0,325,0.0,2.243502,3
0,1,54,6.5e-05,2.243567,3
1,0,115,0.001084,2.244651,3
0,1,85,0.000187,2.244838,3
1,0,85,0.000207,2.245045,3
1,0,1294,0.006182,2.251227,3
0,1,74,5.5e-05,2.251282,3
1,0,1294,0.008287,2.259569,3
1,0,1294,0.000353,2.259922,3
1,0,1294,0.0,2.259922,3
0,1,74,3.8e-05,2.25996,3
1,0,1294,0.000892,2.260852,3
1,0,1294,0.0,2.260852,3
1,0,1294,0.0,2.260852,3
1,0,1294,0.0,2.260852,3
1,0,1294,0.0,2.260852,3
0,1,74,4.2e-05,2.260894,3
1,0,60,0.001007,2.261901,3
1,0,1294,0.004096,2.265997,3
0,1,74,3.8e-05,2.266035,3
0,1,248,0.00124,2.267275,3
0,1,248,0.000338,2.267613,3
0,1,280,0.005023,2.272636,3
1,0,1294,0.003503,2.276139,3
0,1,74,5.3e-05,2.276192,3
1,0,557,0.001126,2.277318,3
0,1,54,2.2e-05,2.27734,3
1,0,1514,0.000772,2.278112,3
1,0,1514,0.000349,2.278461,3
0,1,54,3.6e-05,2.278497,3
1,0,1514,0.0004,2.278897,3
1,0,1514,0.0,2.278897,3
1,0,1514,0.0,2.278897,3
1,0,1514,0.0,2.278897,3
0,1,54,2.8e-05,2.278925,3
